Index,B cells,Epithelial cells,Mast cells,Myeloids,Stromal cells,T cells
CLUH,0.018925186,0.58385813,0.013920252,0.04405656,0.07175802,0.007209546
CLUL1,0.00012407819,0.0010833251,0.0071564694,0.00046742253,0.0003287372,5.1523723e-05
CLVS1,0.0006760602,0.00047935106,0.007000996,0.00022162739,0.0003113996,6.36936e-05
CLVS2,0.0001413275,6.9086534e-05,0.018189413,0.00018442377,0.0011606287,5.2171566e-05
CLYBL,0.015481008,0.18914665,0.006214862,0.009057787,0.03515542,0.009446868
CMA1,0.00024503213,5.9813126e-05,0.39130455,0.00023981732,0.0004362384,5.3156604e-05
CMAS,0.05946388,1.5351948,0.052997217,0.13305768,0.300301,0.049907845
CMBL,0.00617349,0.70975906,0.006498717,0.007529875,0.19181736,0.0019037839
CMC1,0.094483376,1.496271,0.040676784,0.21078952,0.3311804,0.31398186
CMC2,0.2465673,0.9873893,0.15820374,0.2688781,0.41577333,0.30489555
CMC4,0.0037669556,0.02462524,0.0065707574,0.0028795367,0.007482301,0.00030893757
CMIP,0.05347247,0.71643555,0.09978089,0.3583098,0.637421,0.1433699
CMKLR1,0.00014314719,0.00067097,0.005845859,0.12037199,0.031539597,0.00016031343
CMPK1,0.68943197,3.4464686,0.32480788,0.52156866,1.1538768,0.604242
CMPK2,0.0049123946,0.061198153,0.011600923,0.08780995,0.09553483,0.014086861
CMSS1,0.13304038,0.9042381,0.07300232,0.086161874,0.2642893,0.050898504
CMTM1,0.00019590429,0.0010387799,0.005376814,0.00042199975,0.0006598423,0.00013058206
CMTM2,0.00019769522,0.00090504513,0.014622597,0.008170967,0.00085951056,0.00010808011
CMTM3,0.020166824,0.062541656,0.10996377,0.4629158,0.88092744,0.25297895
CMTM4,0.0025315566,0.37729633,0.0060602874,0.004134544,0.056802865,0.00041625302
CMTM5,0.00019549271,6.499019e-05,0.008171981,0.00018343136,0.04397226,5.594101e-05
CMTM6,0.66554797,1.5062269,0.22871989,1.3517022,0.78937036,0.41570637
CMTM7,0.3477031,0.5074234,0.11153233,0.36393952,0.15984179,0.24378452
CMTM8,0.015402298,1.0476409,0.006821977,0.012327086,0.082999595,0.09121748
CMTR1,0.019683864,0.10150229,0.019942708,0.02306928,0.05669285,0.013536941
CMTR2,0.0713921,0.27343225,0.03665549,0.03869672,0.08533926,0.0493815
CMYA5,0.00034280316,0.0053774924,0.006330189,0.0005311364,0.02811798,6.954797e-05
CNBD2,0.09016111,0.30673462,0.013852037,0.046660375,0.07662727,0.09864205
CNBP,1.4179256,5.382252,0.5651925,1.1836975,2.7547297,0.9957712
CNDP1,0.00063305197,0.0042395936,0.032352265,0.00035535824,0.0011024353,0.000104539715
CNDP2,0.17626,0.7641975,0.018988376,0.5385032,0.3623967,0.08402741
CNEP1R1,0.026818011,0.068023704,0.019023368,0.056088533,0.0663115,0.02737775
CNFN,0.011300847,0.21400699,0.011422938,0.013579553,0.022191381,0.0003591293
CNGA1,0.00042416976,0.09099943,0.006425682,0.0003396417,0.0076212985,5.9517995e-05
CNIH1,0.3556994,1.9998521,0.37975132,0.46011248,1.0975076,0.27213955
CNIH2,0.001315059,0.00495255,0.022456344,0.0003429263,0.003808756,0.0013555887
CNIH3,0.007031513,0.024203146,0.0077572595,0.004964281,0.0781452,0.00068501214
CNIH4,0.16041975,2.5630262,0.08677312,0.52027094,0.8758786,0.12101701
CNKSR1,0.034767367,0.36368567,0.006228424,0.001997865,0.0067905565,0.001040393
CNKSR2,0.0049698665,0.00018990658,0.0073808543,0.00022824168,0.002076434,0.002856961
CNKSR3,0.0029979385,0.26752073,0.055046313,0.0120001305,0.30689856,0.0013402818
CNN1,0.0010311365,0.0027533907,0.01331562,0.003939909,0.72529906,0.00019833655
CNN2,0.27877727,1.6241086,0.07904309,0.4422551,0.9353593,0.31499293
CNN3,0.04339935,1.3543781,0.009534585,0.016524546,3.337542,0.008325219
CNNM1,0.00032183874,0.0018775712,0.0087328935,0.0001993902,0.011589918,7.813519e-05
CNNM2,0.00959535,0.045273017,0.010363073,0.005664407,0.054934844,0.0022499964
CNNM3,0.008463572,0.100020535,0.005794365,0.0039959364,0.0276897,0.008634992
CNNM4,0.01535598,0.2467147,0.010493578,0.025571506,0.032010183,0.0075380937
CNOT1,0.1290001,0.917753,0.09514996,0.18454176,0.22368854,0.117967196
CNOT10,0.037714016,0.18748698,0.01787451,0.028637022,0.08176151,0.032349855
CNOT11,0.035066143,0.54782295,0.018879654,0.048244935,0.083780326,0.02524617
CNOT2,0.18972717,0.6160457,0.023363555,0.2013908,0.44463024,0.15890625
CNOT3,0.0712335,0.2853268,0.017885081,0.042427324,0.13278362,0.031876434
CNOT4,0.14692327,0.43433708,0.09672187,0.09405087,0.35624695,0.13372181
CNOT6,0.014985404,0.242811,0.0060860384,0.04439957,0.08909201,0.02096719
CNOT6L,0.22650288,0.27608144,0.014043825,0.12632729,0.27507353,0.76708156
CNOT7,0.22121175,0.9771555,0.07868181,0.2119941,0.42688128,0.1787583
CNOT8,0.05132005,0.3572529,0.0058156494,0.072955325,0.19672532,0.06662931
CNP,0.13791364,0.4402166,0.049372368,0.12243681,0.5018983,0.070142895
CNPPD1,0.16265179,0.51824284,0.013018975,0.09707041,0.19599052,0.0702572
CNPY2,0.78058714,2.9741523,0.13643838,0.38223758,1.2616911,0.19960058
CNPY3,0.3300432,1.0434347,0.15813583,0.76289237,0.5028619,0.1486015
CNPY4,0.0035491954,0.024923952,0.019964265,0.00905091,0.3635647,0.012472336
CNR1,0.0061155576,0.00021681153,0.011126696,0.00027129817,0.0036616207,5.7575828e-05
CNR2,0.01615252,0.00060021656,0.0064364322,0.00042641308,0.00054544955,0.00021307373
CNRIP1,0.0017211423,0.0015168106,0.2616932,0.06363282,0.5938103,0.00018922405
CNST,0.03859235,0.1723365,0.036414865,0.043376196,0.22617027,0.050034273
CNTD1,0.00053222664,0.021340746,0.006742812,0.00083327945,0.0037378822,0.00015017009
CNTD2,0.0007195127,0.12184905,0.0068657557,0.0012059372,0.0048245587,0.00014399522
CNTF,0.00015523621,0.00031811566,0.01362482,0.00054735644,0.00034322662,6.5881264e-05
CNTFR,0.00020512764,0.010169868,0.009975912,0.00021073532,0.011809868,6.624884e-05
CNTLN,0.0027300054,0.014082771,0.02826505,0.062282994,0.20057935,0.00061742245
CNTN1,0.0015317717,0.00014878319,0.006407868,0.00022235255,0.059488453,6.7476045e-05
CNTN2,0.00019520527,0.000114211885,0.008852798,0.00018111149,0.0029853021,6.462586e-05
CNTN3,0.0001558337,0.0048142634,0.0128019815,0.00016859572,0.0035774647,5.80667e-05
CNTN4,0.0010991463,0.0017822061,0.0060311253,0.00017449344,0.10214345,7.967916e-05
CNTNAP1,0.0028575773,0.0017910185,0.00653998,0.0003272025,0.03351118,0.000118146556
CNTNAP2,0.009418823,0.15333596,0.0126510905,0.0005084732,0.0027377459,7.82939e-05
CNTNAP3,0.00019979733,0.00040097916,0.008125467,0.00018977022,0.011702447,0.00030845436
CNTNAP3B,0.00031732296,0.0018565881,0.006672951,0.00026953328,0.06050392,5.34022e-05
CNTRL,0.11848146,0.09355736,0.04112263,0.06603396,0.07731051,0.09212962
CNTROB,0.008792981,0.094223626,0.01907388,0.022518976,0.05158129,0.0076779695
COA1,0.22780034,1.020418,0.050329242,0.17831872,0.36680883,0.1263485
COA3,0.24064113,2.9156616,0.103465654,0.3311625,0.8711381,0.09462984
COA4,0.17174217,2.1601408,0.05530613,0.24821642,0.5852841,0.10157362
COA5,0.07859273,0.71194565,0.023303377,0.1344684,0.31042728,0.03837746
COA6,0.0727982,1.6904215,0.037159506,0.18936235,0.27345657,0.063223355
COA7,0.0135980435,0.21080166,0.0064908355,0.014872647,0.04675979,0.0044464674
COASY,0.08391129,0.7504362,0.024397453,0.11124738,0.22132017,0.034576
COBL,0.0010300282,0.43229768,0.017662568,0.0030118795,0.019667337,0.00025396098
COBLL1,0.36936885,0.2088416,0.054553974,0.012081626,0.12321499,0.00058006507
COCH,0.038352553,0.02395399,0.008768717,0.0016984647,0.042425945,0.002041332
COG1,0.044317335,0.17828532,0.023317315,0.016355695,0.07984784,0.024757847
COG2,0.028295211,0.26107427,0.019290114,0.025684826,0.076416455,0.022371834
COG3,0.08392925,0.44795108,0.018427338,0.06669841,0.11653488,0.049695387
COG4,0.034593828,0.25814682,0.018591467,0.038123228,0.1713103,0.02260484
COG5,0.03522433,0.29316026,0.005757002,0.04262673,0.0898452,0.025453446
COG6,0.021299487,0.2017095,0.02006212,0.01841881,0.090965986,0.0078032785
COG7,0.01769827,0.18380806,0.0056932624,0.015711563,0.074343815,0.013355307
COG8,0.030830646,0.20183453,0.020106422,0.008498792,0.090216,0.018707924
COIL,0.056693237,0.3488735,0.041594252,0.03040588,0.14149347,0.058088653
COL10A1,0.0003813222,0.0023048804,0.009956778,0.0019642678,0.6729259,0.00013646571
COL11A1,0.0013204787,0.0031918983,0.00838247,0.0021224432,0.73252517,0.00018846264
COL11A2,0.0063910075,0.004724313,0.007567031,0.00033031683,0.0076419334,7.977737e-05
COL12A1,0.0079446165,0.016638014,0.0059368154,0.012583267,2.147204,0.00094257016
COL13A1,0.0034279823,0.009457042,0.15567178,0.00037465975,0.14034642,0.00011363166
COL14A1,0.004574034,0.0015691704,0.011383497,0.0012294877,1.1847807,0.00017076152
COL15A1,0.008700208,0.010303782,0.00624276,0.014238546,2.546171,0.0012357881
COL16A1,0.0039191586,0.29542312,0.0063043707,0.00823084,0.54481417,0.0009166882
COL17A1,0.0022455647,0.45333508,0.0066108275,0.0049454253,0.013257852,0.00029202495
COL18A1,0.04971871,0.08838345,0.16619761,0.023775758,3.375209,0.029271467
COL19A1,0.020221112,9.276788e-05,0.00644876,0.00017650126,0.0007010581,5.0773142e-05
COL1A1,0.10179736,0.23972084,0.009888605,0.15348631,53.12717,0.040952608
COL1A2,0.1120572,0.15840876,0.02324611,0.14785396,41.52501,0.030447034
COL20A1,0.0001811683,0.00046220372,0.0077618477,0.00016252148,0.00045968837,5.427772e-05
COL21A1,0.0001354275,0.0009743117,0.0069617457,0.00034409907,0.05005455,6.177565e-05
COL22A1,0.00017932097,0.00015043719,0.09008796,0.016951295,0.015875384,4.9516133e-05
COL23A1,0.00015773816,0.00012938022,0.008452281,0.005437165,0.029933631,0.001587147
COL24A1,0.01918337,0.00018789177,0.006810576,0.006742612,0.027485594,8.399663e-05
COL25A1,0.0002132457,0.00010651103,0.008684013,0.00016804287,0.003123932,4.682812e-05
COL26A1,0.00016009534,0.0022722248,0.013223284,0.0027724954,0.0006890692,5.4239827e-05
COL27A1,0.001897304,0.16628356,0.0068317754,0.009750826,0.22749014,0.00056593627
COL28A1,0.0005590081,0.009678112,0.009356708,0.00020957901,0.057449464,6.994828e-05
COL2A1,0.00022759606,0.002808299,0.017097777,0.00031824235,0.0012608846,8.08838e-05
COL3A1,0.09731406,0.16340916,0.030492462,0.15343255,38.51662,0.033968013
COL4A1,0.016267342,0.030635415,0.0071662427,0.027402097,5.489162,0.0026662804
COL4A2,0.014791234,0.11295041,0.006471105,0.03129005,4.129962,0.0040667057
COL4A2-AS2,0.0002268101,6.826609e-05,0.009597415,0.0074063316,0.0002664193,5.8725644e-05
COL4A3,0.019578945,0.00035089295,0.006698412,0.00017292424,0.007025225,7.3060524e-05
COL4A4,0.033430673,0.0022546998,0.0072358316,0.0005883897,0.028775968,8.5634994e-05
COL4A5,0.00022732142,0.00031160176,0.0062546018,0.00019025966,0.07538074,8.129412e-05
COL4A6,0.0004273671,7.1764975e-05,0.008739385,0.00018731091,0.029831422,7.7812954e-05
COL5A1,0.005022287,0.012824335,0.0064473217,0.010471966,2.5163357,0.004441639
COL5A2,0.009682188,0.023433052,0.006699239,0.016567046,3.4505696,0.0011201107
COL5A3,0.00055904227,0.00513477,0.006501658,0.0013872178,0.36231884,0.004258023
COL6A1,0.039047673,0.20843671,0.0063469745,0.078593545,7.6676507,0.005756438
COL6A2,0.034543514,0.038773067,0.019079825,0.08847027,12.59511,0.012077402
COL6A3,0.014819678,0.029212479,0.010250674,0.025762018,5.5388107,0.008952029
COL6A5,0.00013630453,0.00012472346,0.009239462,0.00018431632,0.016501686,5.0614555e-05
COL6A6,0.00013304262,8.885057e-05,0.016929436,0.0002478192,0.007416887,5.1832347e-05
COL7A1,0.0014997757,0.018307235,0.007360534,0.0118757365,0.3968037,0.00025581836
COL8A1,0.0026138222,0.0022266721,0.012500073,0.0024372772,0.9397566,0.00044225168
COL8A2,0.0001906331,0.0004649239,0.007472901,0.02566203,0.09071082,4.7328056e-05
COL9A1,0.00014937419,0.005171138,0.02128465,0.00034485885,0.04663408,7.588057e-05
COL9A2,0.038477246,0.061948147,0.03894452,0.0068857996,0.008102894,0.013555685
COL9A3,0.24735871,0.34088984,0.005757611,0.0068126908,0.10229916,0.0007081378
COLCA1,0.014202141,0.10290686,0.0066359187,0.0013051687,0.03270272,0.0001055907
COLCA2,0.011081492,0.054396637,0.007233602,0.00040405453,0.015957693,6.802639e-05
COLEC10,0.0001537645,0.0014357707,0.008931263,0.0001665227,0.0078686895,5.0488612e-05
COLEC11,0.0007895779,0.0067588286,0.0071793944,0.00019159762,0.09442691,7.627198e-05
COLEC12,0.0065848664,0.0050578807,0.0065164454,0.08777494,0.19157451,0.004811924
COLGALT1,0.023652822,0.57097507,0.012741994,0.30398294,0.50692284,0.017559834
COLGALT2,0.0009236358,0.012283099,0.0074555357,0.0076360027,0.0018209178,0.0048143575
COLQ,0.00041133663,0.0010442215,0.0114285685,0.0012560117,0.0063149096,0.0010164733
COMMD1,0.242299,0.64106023,0.10935494,0.26455435,0.5856969,0.11438061
COMMD10,0.106681615,0.38023078,0.03599472,0.17276242,0.24543676,0.060805157
COMMD2,0.08802503,0.4394845,0.047866866,0.09764536,0.28454825,0.09411191
COMMD3,0.4905218,0.8729781,0.228826,0.24734826,0.56126845,0.114640355
COMMD4,0.14783211,0.9924803,0.104300834,0.27364907,0.61215657,0.08233994
COMMD5,0.13758151,0.57170504,0.01922003,0.1688289,0.29558343,0.0898737
COMMD6,1.6326948,10.021881,1.0303636,1.9954755,4.1299205,1.7442307
COMMD7,0.14841701,1.7243903,0.1605772,0.3446032,0.553468,0.25565955
COMMD8,0.086945444,0.90314835,0.01846565,0.2724401,0.30407625,0.147842
COMMD9,0.05629302,0.42839423,0.040542413,0.28446853,0.26841345,0.041449666
COMP,0.00037574128,0.006107448,0.02727739,0.0018862712,0.38392177,0.00046767452
COMT,0.19724734,3.0588448,0.13818441,0.98229426,1.4864453,0.12311486
COMTD1,0.18934898,1.7540472,0.018318191,0.12500384,0.18503548,0.077406995
COPA,0.23560752,0.94436544,0.13245888,0.30452523,0.5559328,0.12524177
COPB1,0.15872708,0.73427725,0.06457302,0.22276127,0.4618996,0.12346375
COPB2,0.146763,0.7632163,0.04800871,0.17229444,0.4646545,0.057046004
COPE,1.8566618,4.869256,0.47010028,1.5102478,2.0223398,0.67756754
COPG1,0.14128415,0.5825409,0.019645259,0.13136204,0.32871893,0.032485016
COPG2,0.00539409,0.15474065,0.014721354,0.020855818,0.060649533,0.007904828
COPRS,0.08915689,1.0222831,0.009572688,0.15356822,0.52800727,0.01717191
COPS2,0.15829405,0.6928089,0.07287328,0.14355542,0.47788456,0.11499339
COPS3,0.20660634,0.7920114,0.060918666,0.19668329,0.37910932,0.139327
COPS4,0.08254118,0.48942372,0.06733961,0.11882384,0.35921535,0.08307669
COPS5,0.13777924,1.4059669,0.06681726,0.18304014,0.48039877,0.09763374
COPS6,0.39444065,2.0348954,0.22989649,0.3642208,1.2375957,0.2611943
COPS7A,0.042208035,0.4070195,0.01880815,0.10740482,0.3775938,0.019156443
COPS7B,0.038544666,0.2985482,0.013604606,0.031333208,0.113815255,0.02649783
COPS8,0.15956216,0.7489406,0.110637374,0.15799505,0.7459709,0.14363916
COPZ1,0.46342644,2.0593536,0.1159192,0.46793503,0.8976994,0.18511973
COPZ2,0.016852414,0.01141391,0.006882274,0.013755746,0.42796457,0.0007208477
COQ10A,0.090782925,0.08088366,0.019042693,0.018154193,0.09746039,0.051963847
COQ10B,0.21149348,0.6209835,0.17972809,0.22651295,0.69138825,0.18094268
COQ2,0.045748927,0.4921151,0.014220641,0.1830579,0.10782295,0.038982406
COQ3,0.0048624994,0.20394267,0.0056883264,0.00988245,0.05243842,0.0023769676
COQ4,0.21623121,1.1651552,0.06670843,0.12521707,0.40231812,0.08169121
COQ5,0.04303093,0.37810478,0.0185145,0.06747616,0.19163045,0.026685165
COQ6,0.029914252,0.15826918,0.009042556,0.021072295,0.096772335,0.01706998
COQ7,0.11361581,0.44167456,0.02909984,0.066155344,0.14143042,0.058671724
COQ9,0.040857058,0.7670762,0.018865988,0.055952422,0.2063745,0.024822338
CORIN,0.00045996733,0.0027397426,0.015843416,0.00016883867,0.016887855,7.563463e-05
CORO1A,1.2211385,0.2161793,0.09414066,1.6785043,0.09044408,2.2489514
CORO1B,0.24254741,1.8630615,0.06261165,0.6669913,0.7081673,0.5063148
CORO1C,0.12886408,0.97468746,0.08358676,0.6342063,0.46439525,0.020056713
CORO2A,0.0037539583,0.4220415,0.0067776456,0.015982494,0.0077686044,0.016352708
CORO2B,0.00036242296,0.0014012791,0.008811115,0.00021810835,0.01931675,5.3598098e-05
CORO6,0.00079781696,0.0018509843,0.006823913,0.0006346253,0.019971333,0.00015195274
CORO7,0.13750157,0.20514396,0.034551136,0.16647574,0.07677224,0.104234464
CORT,0.00016045295,0.0012040093,0.010711007,0.00018020379,0.008125175,6.7934554e-05
COTL1,0.6873255,2.0480103,0.3413489,5.0819707,1.5365998,1.8724307
COX10,0.023669962,0.25333324,0.01048797,0.025114644,0.04818841,0.023661232
COX11,0.15825516,0.85810864,0.07844625,0.08980591,0.37666735,0.1252971
COX14,0.4588396,2.8607051,0.08404748,0.70839864,1.0651917,0.33527145
COX15,0.026932651,0.2550578,0.009688886,0.047408927,0.07321558,0.011771849
COX16,0.053455874,0.29397324,0.035191722,0.06881332,0.15569468,0.028693048
COX17,0.62489384,2.6239216,0.41439703,0.90665215,1.1721941,0.3531074
COX18,0.060791895,0.19229546,0.025070101,0.024666678,0.052886013,0.012072725
COX19,0.14139871,0.94892424,0.052372918,0.13383551,0.24641761,0.15232915
COX20,0.19909027,2.412571,0.1539912,0.33131558,0.49054262,0.22389755
COX4I1,4.0124736,29.219526,1.9264305,5.189805,6.349956,2.6630592
COX4I2,0.0020336702,0.00048706128,0.009403193,0.0006501597,0.3443854,0.00016276896
COX5A,1.5401338,12.954839,0.30055925,1.6834272,1.7131685,0.58189654
COX5B,1.5608364,17.854233,0.72653335,2.6642456,3.7162523,0.9337617
COX6A1,2.0200417,16.78159,0.79542226,2.6147673,3.6526883,1.1185477
COX6B1,1.885863,14.944485,0.91754377,3.238194,3.6323164,1.0687754
COX6B2,0.0008017707,0.05240152,0.015222848,0.00063993677,0.00586343,0.0017667549
COX6C,1.6879122,16.45927,0.5611542,2.684879,4.448725,1.2873049
COX7A1,0.006363406,0.0019426044,0.11733655,0.012935993,1.6538388,0.00025679832
COX7A2,2.8590786,16.780481,0.92927825,3.306822,4.4188023,1.4079278
COX7A2L,0.8027885,5.0614643,0.23117535,0.8481299,1.9158587,0.4457021
COX7B,1.2042639,11.960939,0.58704203,2.6539712,2.6060195,0.92353815
COX7C,3.795302,17.028288,1.5060803,3.7014737,6.1840615,2.3453486
COX8A,1.2928325,11.793053,0.6928213,3.21545,3.1342933,1.082063
CP,0.00068947574,0.0021553768,0.008044111,0.0061042905,0.32446304,8.796167e-05
CPA2,0.00019566376,0.009733318,0.020062309,0.00024044677,0.00056848244,5.345044e-05
CPA3,0.0023368367,0.0031236764,6.378111,0.0027363875,0.005638606,0.0003786991
CPA4,0.00015637632,0.0025750638,0.24488613,0.0002322565,0.004496252,5.567318e-05
CPA5,0.00016290118,0.0003949335,0.03554196,0.000179843,0.00027789746,0.0027486437
CPA6,0.00027338488,0.039905265,0.007316361,0.0015008949,0.010206805,6.314031e-05
CPAMD8,0.006597581,0.004372816,0.020046378,0.0014615504,0.023853114,5.7134694e-05
CPB1,0.00025717614,0.011899306,0.011248053,0.00029349746,0.0043055452,5.3974913e-05
CPB2-AS1,0.0002117721,0.0016939609,0.007883566,0.0010941967,0.001968346,7.3075025e-05
CPD,0.045542262,0.5816667,0.018667677,0.15948568,0.28534552,0.09376419
CPE,0.007300291,0.71547157,0.017982071,0.008644322,1.167679,0.0025930793
CPEB1,0.0005652538,0.00010802708,0.01227167,0.00027246715,0.024144243,8.470086e-05
CPEB2,0.014754936,0.13123628,0.014563701,0.06896268,0.09647212,0.009076739
CPEB3,0.009878681,0.04448786,0.00608959,0.024117902,0.04102644,0.0026664808
CPEB4,0.2639454,0.27534533,0.21144019,0.30475527,0.26775673,0.034814693
CPED1,0.004748633,0.002072035,0.0059636193,0.059047457,0.16027676,8.194384e-05
CPLX1,0.0058637126,0.0560715,0.0073609776,0.01885212,0.114627786,0.0021846963
CPLX2,0.00013123926,0.003550158,0.007865322,0.00017334573,0.00019463312,5.191539e-05
CPLX3,0.00024512553,9.124778e-05,0.025543388,0.0003319092,0.0002163248,5.9871873e-05
CPM,0.0057826987,0.04203201,1.0782869,0.32903117,0.34474236,0.008318362
CPN1,0.00012725317,0.008192524,0.010544487,0.00018751038,0.0002649449,5.398711e-05
CPN2,0.00012618287,6.6956236e-05,0.017965138,0.00019211383,0.00096798013,5.52779e-05
CPNE1,0.25458086,2.0672467,0.13099915,0.20438813,0.6211773,0.1852501
CPNE2,0.0010222425,0.2325326,0.0068880324,0.05806644,0.2349338,0.015406991
CPNE3,0.11447865,1.0717709,0.006409232,0.15030515,0.44677085,0.07963945
CPNE4,0.00014196364,0.003668981,0.0065294765,0.00015185981,0.00035606464,4.9712453e-05
CPNE5,0.20248583,0.008199631,0.016460238,0.002867473,0.057369944,0.0020061969
CPNE6,0.00018680171,0.01212303,0.008487839,0.00028591393,0.00019985983,0.000104811086
CPNE7,0.0013699451,0.2882546,0.0057297284,0.004648164,0.0054538823,0.06474567
CPNE8,0.0011562298,0.023229461,0.016837439,0.07276019,0.30009198,0.001124474
CPNE9,0.0002638524,0.009142127,0.0062547717,0.006283478,0.0012523406,6.904893e-05
CPO,0.00016288957,0.00021610776,0.008878591,0.00017598474,0.00051590096,5.76537e-05
CPOX,0.018504614,0.21342558,0.014651661,0.02826075,0.06688659,0.018257285
CPPED1,0.008841629,0.26321843,0.09067321,0.25231415,0.17454056,0.017232768
CPQ,0.067284435,0.06972304,0.060030844,0.21435755,0.9924064,0.021900313
CPS1,0.00037580525,0.015205414,0.016675351,0.00038559467,0.016796734,0.00014617865
CPSF1,0.04403199,0.39032984,0.013656482,0.051514994,0.116944514,0.025336355
CPSF2,0.025424527,0.27725896,0.013778929,0.065340586,0.1300243,0.021503985
CPSF3,0.032708026,0.3610615,0.0059373807,0.0684385,0.094177894,0.02066918
CPSF4,0.067363665,0.33631098,0.018397858,0.04162331,0.101097815,0.023458833
CPSF6,0.1786911,0.74877,0.13615726,0.16046932,0.3153241,0.14086735
